tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2,anomaly_score,iso_flag,lof_flag,anomaly_flag,anomaly_severity,anomaly_level
7.8,7.0,0.0,3290.0,1280.0,0.0,2080.0,157.0,22.0,10.0,0.0,82.0,0.0,0.0,10.2,0.0,0.0,0.0,8.0,1440.0,1371.0,90.0,1.05,31.0,0.0,0.23,0.018,45.0,16.0,950.0,12.0,27.0,0.0,4.31,3.78,2.04,0.17,0.0388,0.01,0.0158,0.0088,0.0087,0.033,0.002,0.002,0.019,0.0036,0.0008,0.0015,0.0027,0.0036,0.002,0.0038,0.0046,0.00058,0.0018,0.0024,93.8,10.51,0.34%,0,4.31,0,1,0,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,3.548830745152409,-0.4097454091529407,0.22086123689628948,0,0,0,LOW RISK,1
18.0,16.7,0.0,6560.0,3370.0,0.0,5720.0,316.0,15.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1366.0,150.0,1.3,52.8,0.0,0.69,0.019,42.0,16.0,1640.0,11.0,32.0,0.0,4.29,3.77,2.0,0.183,0.038,0.0074,0.016,0.0085,0.0098,0.0324,0.002,0.0024,0.0192,0.0038,0.001,0.0015,0.0029,0.0039,0.0023,0.0035,0.0044,0.00069,0.0013,0.0042,93.8,13.0,0.28%,0,4.29,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.184457744514589,1.5294517326293453,0.28068095190829123,1,0,1,LOW RISK,1
8.5,8.5,0.0,3260.0,1250.0,0.0,2620.0,160.0,27.0,6.0,0.0,89.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,1435.0,1371.0,76.0,1.05,34.0,0.0,0.255,0.018,43.0,18.0,670.0,8.0,31.0,0.0,4.2,3.68,2.0,0.184,0.0383,0.0093,0.0157,0.0093,0.01,0.031,0.0021,0.0034,0.0215,0.0041,0.0008,0.0012,0.0023,0.0037,0.0031,0.0031,0.0045,0.00054,0.0012,0.003,93.9,10.47,0.35%,0,4.2,0,0,1,64.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,11,3.009392588126283,-0.8068915115107335,0.10180895530626892,0,0,0,NORMAL,0
7.8,7.0,0.0,3350.0,1050.0,0.0,1870.0,140.0,50.0,8.0,0.0,79.0,0.0,0.0,10.2,0.0,0.0,0.0,8.0,1438.0,1371.0,90.0,1.01,31.0,0.0,0.225,0.017,43.0,16.0,1130.0,14.0,24.0,0.0,4.42,3.73,2.01,0.164,0.0484999999999999,0.011,0.014,0.0079,0.01,0.0174,0.002,0.0014,0.0174,0.0035,0.0009,0.0015,0.0022,0.0037,0.0024,0.0039,0.005,0.0006,0.0042,0.0042,93.9,10.13,0.33%,0,4.42,0,1,0,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,3.890380375575194,-0.758915794028192,0.2690117831979701,1,0,1,LOW RISK,1
4.4,4.4,0.0,1620.0,680.0,0.0,1580.0,87.0,13.0,0.0,0.0,43.1,0.0,0.0,6.6,0.0,0.0,0.0,6.0,1446.0,1360.0,90.0,0.98,17.6,0.0,0.132,0.013,39.0,15.0,420.0,10.0,36.0,0.0,4.24,3.72,2.02,0.177,0.0361,0.0093,0.016,0.0088,0.0103,0.0469,0.002,0.0023,0.022,0.0038,0.001,0.0017,0.0029,0.0038,0.0027,0.0034,0.005,0.00068,0.0011,0.0021,93.9,9.8,0.33%,0,4.24,0,0,1,86.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.9695221733323832,-1.0097188189735615,0.14173254326625181,0,0,0,NORMAL,0
4.4,4.3,0.0,1640.0,720.0,0.0,1430.0,90.0,4.0,0.0,0.0,45.3,0.0,0.0,6.6,0.0,0.0,0.0,2.0,1455.0,1360.0,110.0,1.03,17.6,0.0,0.132,0.017,42.0,16.0,410.0,9.0,33.0,0.0,4.23,3.71,2.02,0.18,0.0383,0.0104,0.0176,0.0099,0.0062,0.0359,0.002,0.0023,0.0214,0.0039,0.0009,0.002,0.0025,0.0036,0.0014,0.0034,0.0049,0.00069,0.0017,0.003,93.9,10.3,0.33%,0,4.23,0,0,1,95.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.778280015468668,-1.2941821493012335,0.1483662822244986,0,0,0,NORMAL,0
3.8,3.4,0.0,1600.0,950.0,0.0,1200.0,78.0,30.0,1.0,0.0,39.3,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1440.0,1368.0,70.0,1.03,15.2,0.0,0.114,0.013,42.0,26.0,0.0,0.0,32.0,0.0,4.2,3.54,2.55,0.22,0.0366,0.0107,0.0205,0.0109,0.0082,0.149,0.0023,0.0034,0.0197,0.0041,0.0007,0.0012,0.003,0.0039,0.0032,0.0032,0.0049,0.00078,0.0016,0.0036,93.4,10.34,0.33%,0,4.2,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.6715812597570565,-1.3220915915588969,0.11026878792116553,0,1,1,NORMAL,0
3.8,3.3,0.0,1470.0,580.0,0.0,1000.0,89.0,6.0,0.0,0.0,40.4,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1438.0,1370.0,65.0,1.06,15.2,0.0,0.114,0.001,41.0,23.0,100.0,3.0,33.0,0.0,4.31,3.79,1.99,0.187,0.037,0.0107,0.0163,0.0087,0.0076,0.0337,0.0021,0.0033,0.0232,0.0043,0.0009,0.0016,0.0025,0.004,0.0023,0.0032,0.0048,0.0011,0.0012,0.0038,93.8,10.63,0.21%,0,4.31,0,1,0,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.7163734931472505,-1.4081136104756928,0.19480933437614883,0,0,0,NORMAL,0
4.2,4.0,0.0,1770.0,1000.0,0.0,950.0,87.0,28.0,0.0,0.0,41.6,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1438.0,1360.0,79.0,0.99,16.8,0.0,0.126,0.015,42.0,26.0,0.0,0.0,32.0,0.0,4.2,3.65,2.11,0.201,0.0397,0.0103,0.0164,0.0087,0.0085,0.026,0.0021,0.0028,0.0294,0.0051,0.0011,0.0015,0.0023,0.0035,0.0025,0.0035,0.0044,0.0011,0.0013,0.0035,93.8,9.9,0.33%,0,4.2,0,0,1,78.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.3467794263818075,-1.3708998184921568,0.09044607578980257,0,1,1,NORMAL,0
6.0,6.0,0.0,2310.0,950.0,0.0,1300.0,108.0,14.0,0.0,0.0,63.3,0.0,0.0,8.7,0.0,0.0,0.0,6.0,1447.0,1373.0,122.0,1.06,24.0,0.0,0.18,0.017,42.0,20.0,0.0,0.0,38.0,0.0,4.2,3.65,2.13,0.246,0.0394,0.011,0.0209,0.012,0.0076,0.4095,0.0024,0.0015,0.03,0.0058,0.0017,0.0019,0.0022,0.0037,0.0021,0.0036,0.0051,0.00094,0.006,0.0022,93.2,10.55,0.33%,0,4.2,0,0,1,74.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,6,-0.1094796895353297,-0.9067836172205692,0.11448765886823799,0,0,0,NORMAL,0
4.2,4.2,0.0,1770.0,520.0,0.0,1580.0,79.0,11.0,0.0,0.0,43.5,0.0,0.0,6.3,0.0,0.0,0.0,4.2,1442.0,1380.0,115.0,1.04,17.0,0.0,0.126,0.017,42.0,15.0,210.0,5.0,38.0,0.0,4.22,3.71,1.97,0.171,0.04,0.0094,0.0153,0.0094,0.0086,0.025,0.002,0.0024,0.0219,0.0042,0.0011,0.0016,0.0031,0.0036,0.0031,0.0037,0.0049,0.00074,0.0015,0.0045,93.9,10.36,0.34%,0,4.22,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.5479006298728746,-1.253066066666874,0.08004342336553016,0,0,0,NORMAL,0
3.8,3.5,0.0,1780.0,510.0,0.0,1420.0,76.0,30.0,9.0,0.0,42.5,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1433.0,1366.0,68.0,1.12,15.2,0.0,0.114,0.02,42.0,14.0,0.0,0.0,43.0,0.0,4.22,3.56,2.54,0.23,0.0402,0.0117,0.02,0.0113,0.0075,0.0911,0.0022,0.0023,0.0199,0.0045,0.0011,0.0016,0.0025,0.0036,0.0014,0.0037,0.0051,0.00079,0.003,0.0036,93.4,11.18,0.33%,0,4.22,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.6326362654724461,-2.038223499113037,0.0593175397488102,0,0,0,NORMAL,0
4.5,4.5,0.0,1420.0,610.0,0.0,1000.0,66.0,4.0,0.0,0.0,46.6,0.0,0.0,6.6,0.0,0.0,0.0,4.5,1438.0,1372.0,73.0,1.04,18.0,0.0,0.135,0.018,34.0,16.0,0.0,0.0,34.0,0.0,4.15,3.62,2.06,0.25,0.037,0.0117,0.019,0.011,0.0073,0.4095,0.0022,0.0016,0.0282,0.0049,0.001,0.0019,0.0025,0.0034,0.002,0.0038,0.0049,0.00086,0.0032,0.0062,93.2,10.36,0.35%,0,4.15,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.3962410316141867,-1.8030535514815864,0.09317218081979929,0,0,0,NORMAL,0
7.5,6.8,0.0,3150.0,1070.0,0.0,2850.0,135.0,25.0,9.0,0.0,78.0,0.0,0.0,10.4,0.0,0.0,0.0,10.0,1437.0,1375.0,90.0,1.04,30.0,0.0,0.225,0.013,42.0,14.0,430.0,6.0,38.0,0.0,4.26,3.73,2.04,0.14,0.0375,0.0115,0.0151,0.0115,0.0081,0.0181,0.002,0.0029,0.0275,0.0035,0.0008,0.0016,0.002,0.0035,0.002,0.0039,0.0043,0.00041,0.0022,0.0034,93.9,10.4,0.31%,0,4.26,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,2.8306863355966745,-0.9102269269361196,0.10963913456710236,0,0,0,NORMAL,0
5.0,4.7,0.0,2100.0,910.0,0.0,1470.0,92.0,35.0,15.0,0.0,52.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1450.0,1368.0,95.0,1.04,20.0,0.0,0.15,0.016,42.0,18.0,520.0,10.0,29.0,0.0,4.19,3.66,2.05,0.179,0.0383,0.0109,0.0162,0.0121,0.0073,0.0453,0.0018,0.0013,0.0223,0.0042,0.0008,0.0017,0.0019,0.0033,0.0021,0.0037,0.0046,0.00063,0.0031,0.0032,93.9,10.4,0.33%,0,4.19,1,0,0,82.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.0904193627542809,-0.5129072370207425,0.1467940719638706,0,0,0,NORMAL,0
3.8,3.4,0.0,1580.0,910.0,0.0,730.0,70.0,43.0,2.0,0.0,38.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1438.0,1372.0,87.0,1.0,16.0,0.0,0.114,0.016,42.0,24.0,0.0,0.0,34.0,0.0,4.27,3.62,2.51,0.21,0.0385,0.0104,0.0176,0.0123,0.0077,0.148,0.0022,0.0017,0.0252,0.0048,0.0009,0.0016,0.0025,0.0035,0.0013,0.0036,0.005,0.00065,0.006,0.0025,93.3,10.0,0.35%,0,4.27,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-1.0051011536913976,-0.8755943273329446,0.07959449119454934,0,0,0,NORMAL,0
3.8,3.0,0.0,1730.0,810.0,0.0,1180.0,80.0,20.0,7.0,0.0,38.0,0.0,0.0,4.5,0.0,0.0,0.0,4.0,1442.0,1365.0,73.0,1.0,16.0,0.0,0.114,0.012,42.0,20.0,200.0,5.0,33.0,0.0,4.25,3.73,1.99,0.177,0.0365,0.0093,0.0167,0.012,0.0078,0.0351,0.0022,0.0007,0.02,0.0048,0.0009,0.0017,0.002,0.0034,0.002,0.0038,0.0047,0.001,0.0014,0.0042,93.9,10.0,0.32%,0,4.25,0,0,1,77.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.6017150433585904,-1.3584404320357943,0.03663205535051986,0,0,0,NORMAL,0
5.0,4.5,0.0,1720.0,820.0,0.0,1360.0,77.0,25.0,1.0,0.0,52.0,0.0,0.0,6.75,0.0,0.0,0.0,5.0,1438.0,1370.0,112.0,1.04,20.0,0.0,0.15,0.014,34.0,16.0,200.0,4.0,27.0,0.0,4.2,3.67,2.04,0.167,0.039,0.0085,0.0141,0.01,0.0083,0.0154,0.0021,0.00062,0.0224,0.0046,0.0009,0.0018,0.0018,0.0038,0.0027,0.0038,0.0049,0.00061,0.0013,0.0038,93.9,10.4,0.32%,0,4.2,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.9715653084159764,-0.8722936988994492,0.06657546273782446,0,0,0,NORMAL,0
3.6,3.5,0.0,1260.0,580.0,0.0,950.0,60.0,24.0,0.0,0.0,36.0,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1436.0,1369.0,65.0,1.0,15.0,0.0,0.108,0.013,35.0,16.0,0.0,0.0,32.0,0.0,4.16,3.61,2.13,0.244,0.0343,0.0113,0.015,0.0161,0.0083,0.4095,0.0022,0.001,0.0237,0.0042,0.0013,0.0015,0.002,0.0032,0.0026,0.0039,0.0046,0.00058,0.0014,0.0044,93.1,10.0,0.32%,0,4.16,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-2.3735862084921258,-1.62264267693443,0.104917321644021,0,0,0,NORMAL,0
5.0,4.7,0.0,2100.0,760.0,0.0,1810.0,98.0,31.0,5.0,0.0,49.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1438.0,1371.0,106.0,0.98,20.0,0.0,0.15,0.013,42.0,15.0,330.0,7.0,36.0,0.0,4.16,3.64,2.02,0.168,0.0392,0.0099,0.0136,0.0119,0.009,0.0151,0.002,0.0008,0.0189,0.0043,0.0009,0.002,0.0018,0.0037,0.0037,0.0039,0.0046,0.00045,0.0013,0.0039,94.0,9.8,0.33%,0,4.16,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,0.1161901184998799,-1.157853546007358,0.07691534582284257,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,115.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1366.0,211.0,1.25,52.8,0.0,0.7350000000000001,0.016,42.0,18.0,1640.0,9.0,27.0,0.0,4.3,3.78,2.02,0.152,0.0374,0.0066,0.0149,0.0099,0.0109,0.0165,0.002,0.0027,0.0264,0.0031,0.0012,0.0018,0.0018,0.0036,0.003,0.0035,0.0044,0.00054,0.0018,0.004,93.9,12.54,0.29%,0,4.3,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.879031827786845,2.9663496116736123,0.33727498445490556,1,0,1,LOW RISK,1
7.5,7.0,0.0,0.0,1750.0,0.0,1700.0,130.0,105.0,0.0,0.0,83.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1435.0,1373.0,105.0,1.11,30.0,0.0,0.225,0.019,43.0,23.0,0.0,0.0,34.0,0.0,4.21,3.54,2.58,0.243,0.0403,0.0105,0.0206,0.0092,0.0078,0.383,0.0021,0.0014,0.0241,0.0049,0.0014,0.0013,0.003,0.0036,0.0012,0.0035,0.0046,0.0009,0.0033,0.0056,93.0,11.07,0.35%,0,4.21,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.0163551755058858,-0.2980284550234487,0.1570122036032447,0,0,0,NORMAL,0
5.0,4.6,0.0,2100.0,780.0,0.0,1980.0,98.0,28.0,1.0,0.0,48.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1439.0,1369.0,93.0,0.96,20.0,0.0,0.15,0.01,42.0,16.0,140.0,3.0,40.0,0.0,4.19,3.67,1.99,0.183,0.0387,0.0105,0.0155,0.0085,0.0104,0.0277,0.0019,0.00091,0.0229,0.004,0.001,0.0018,0.0019,0.0038,0.003,0.0035,0.0049,0.00065,0.0039,0.0042,93.9,9.6,0.31%,0,4.19,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,6,-0.3527115179374226,-1.3654899306656791,0.07422457487471405,0,0,0,NORMAL,0
3.8,3.4,0.0,1600.0,710.0,0.0,1280.0,82.0,28.0,0.0,0.0,37.0,0.0,0.0,5.2,0.0,0.0,0.0,4.0,1437.0,1372.0,71.0,0.97,16.0,0.0,0.114,0.01,42.0,19.0,210.0,6.0,34.0,0.0,4.26,3.74,2.01,0.187,0.0385,0.0081,0.0147,0.0096,0.01,0.0123,0.002,0.0015,0.0228,0.0036,0.001,0.0017,0.002,0.0037,0.0027,0.0039,0.0048,0.00064,0.0026,0.004,93.9,9.74,0.33%,0,4.26,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.618659221801878,-1.2843967727901446,0.05296829215391017,0,0,0,NORMAL,0
4.3,4.1,0.0,1800.0,670.0,0.0,1420.0,80.0,36.0,0.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1449.0,1360.0,68.0,0.95,18.0,0.0,0.129,0.01,42.0,16.0,410.0,10.0,33.0,0.0,4.17,3.64,2.06,0.182,0.0354,0.0087,0.0145,0.0082,0.0082,0.0175,0.0019,0.0013,0.0215,0.0034,0.0009,0.0016,0.0048,0.0033,0.0033,0.0033,0.0048,0.0006,0.0026,0.0029,93.9,9.53,0.32%,0,4.17,1,0,0,89.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.0221005206003355,-0.1914084722321503,0.2351569329112112,0,1,1,LOW RISK,1
3.8,3.4,0.0,5530.0,2120.0,0.0,2100.0,230.0,65.0,0.0,0.0,42.0,0.0,0.0,5.7,0.0,0.0,0.0,15.0,1436.0,1372.0,99.0,1.11,16.0,0.0,0.114,0.019,43.0,16.0,1230.0,9.0,28.0,0.0,4.3,3.77,2.03,0.187,0.0392,0.0089,0.0261,0.0106,0.0095,0.0342,0.0021,0.0015,0.022,0.0047,0.0012,0.0018,0.0025,0.0034,0.0028,0.0036,0.0047,0.00085,0.0021,0.0031,93.8,11.05,0.35%,0,4.3,0,0,1,64.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,3.357180601908965,0.0535542865932662,0.15616773093544348,0,0,0,NORMAL,0
6.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1412.0,1361.0,70.0,1.08,24.0,0.0,0.18,0.019,30.0,0.0,0.0,0.0,0.0,0.0,4.2,3.63,2.21,0.207,0.0402,0.0111,0.0331,0.0126,0.0072,0.0563,0.0021,0.0018,0.0251,0.005,0.0011,0.0019,0.003,0.0033,0.0013,0.0036,0.0044,0.00099,0.0018,0.0034,93.7,10.79,0.33%,0,4.2,0,0,1,51.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-1.2252014508139255,-2.403166870552869,0.19133014815978008,0,1,1,NORMAL,0
4.4,4.2,0.0,1850.0,1000.0,0.0,1150.0,80.0,30.0,0.0,0.0,42.0,0.0,0.0,6.3,0.0,0.0,0.0,5.0,1442.0,1379.0,100.0,0.95,18.0,0.0,0.132,0.013,42.0,23.0,100.0,2.0,26.0,0.0,4.25,3.72,2.04,0.193,0.0375,0.0079,0.0144,0.0083,0.0097,0.0151,0.002,0.0012,0.0252,0.0036,0.0011,0.0016,0.0023,0.0037,0.0028,0.0032,0.0045,0.0006,0.0029,0.0012,93.8,9.55,0.35%,0,4.25,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.3051239529236915,-0.0952720174644408,0.07460541208115723,0,0,0,NORMAL,0
3.8,3.4,0.0,1600.0,950.0,0.0,580.0,65.0,30.0,23.0,0.0,39.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1440.0,1367.0,90.0,1.03,16.0,0.0,0.114,0.015,42.0,25.0,0.0,0.0,33.0,0.0,4.23,3.57,2.58,0.204,0.0395,0.009,0.0191,0.0079,0.0074,0.147,0.002,0.002,0.0194,0.0053,0.0011,0.0016,0.0028,0.0036,0.0013,0.0036,0.0044,0.0009,0.0016,0.0032,93.3,10.26,0.34%,0,4.23,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.8459411717606568,-0.2650476154624742,0.08842410416204444,0,0,0,NORMAL,0
5.0,4.6,0.0,1930.0,710.0,0.0,1650.0,111.0,28.0,2.0,0.0,51.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1438.0,1368.0,96.0,1.02,20.0,0.0,0.15,0.014,39.0,14.0,210.0,4.0,33.0,0.0,4.2,3.67,2.05,0.191,0.0352,0.0104,0.0277,0.0105,0.0112,0.0397,0.002,0.00082,0.0189,0.0048,0.0013,0.0015,0.0026,0.0038,0.003,0.0038,0.0049,0.00088,0.0015,0.0029,93.9,10.2,0.32%,0,4.2,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.6466086259779176,-1.3849865027157786,0.04894393641466099,0,0,0,NORMAL,0
3.8,3.4,0.0,1590.0,630.0,0.0,1170.0,70.0,56.0,0.0,0.0,38.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1440.0,1370.0,83.0,1.0,16.0,0.0,0.114,0.015,41.0,16.0,0.0,0.0,38.0,0.0,4.23,3.58,2.53,0.218,0.0405,0.0099,0.0199,0.0084,0.0133,0.126,0.0023,0.0013,0.02,0.007,0.0015,0.0018,0.0025,0.0035,0.0014,0.0039,0.0048,0.0011,0.0016,0.0036,93.3,10.0,0.37%,0,4.23,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-1.296330573497275,-0.5494489155284775,0.06626464904581966,0,1,1,NORMAL,0
6.0,5.8,0.0,3230.0,1440.0,0.0,1830.0,155.0,20.0,0.0,0.0,62.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1434.0,1368.0,85.0,1.03,24.0,0.0,0.18,0.019,40.0,18.0,870.0,11.0,31.0,0.0,4.26,3.74,2.0,0.199,0.0388,0.0101,0.0238,0.0136,0.0065,0.0494,0.002,0.0017,0.0219,0.0043,0.0012,0.0017,0.0024,0.0033,0.0014,0.0032,0.0045,0.00079,0.0016,0.0028,93.8,10.33,0.32%,0,4.26,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,11,2.204038273116057,-1.096513959896311,0.07412857783836445,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,3510.0,0.0,4160.0,316.0,76.0,5.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1373.0,151.0,1.24,52.8,0.0,0.69,0.012,42.0,15.0,1640.0,10.0,29.0,0.0,4.27,3.75,2.02,0.184,0.0366,0.0073,0.0206,0.0202,0.0083,0.0249,0.002,0.002,0.0225,0.0038,0.001,0.0016,0.0025,0.0033,0.0022,0.0037,0.0047,0.00095,0.0017,0.0039,93.8,12.39,0.27%,0,4.27,0,0,1,64.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.592987094727448,2.0595198340397047,0.24881068162797282,1,0,1,LOW RISK,1
8.5,8.5,0.0,5230.0,2100.0,0.0,3320.0,220.0,65.0,0.0,0.0,87.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,1437.0,1369.0,93.0,1.02,34.0,0.0,0.255,0.015,42.0,17.0,1040.0,8.0,33.0,0.0,4.27,3.74,2.05,0.166,0.0384,0.0093,0.0185,0.0093,0.0089,0.022,0.0019,0.0017,0.0207,0.0043,0.0009,0.0015,0.0025,0.0035,0.0023,0.0034,0.0054,0.00083,0.0016,0.0033,93.8,10.24,0.33%,0,4.27,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,4.386763356894856,0.0026505957482272,0.09573264310307303,0,0,0,NORMAL,0
4.8,4.4,0.0,1890.0,910.0,0.0,1480.0,90.0,30.0,10.0,0.0,48.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,1438.0,1370.0,90.0,1.0,19.0,0.0,0.144,0.017,39.0,19.0,310.0,6.0,35.0,0.0,4.23,3.71,2.02,0.169,0.0385,0.0094,0.015,0.0071,0.0121,0.0155,0.002,0.00073,0.0195,0.0044,0.0011,0.0016,0.002,0.0034,0.0043,0.0032,0.0044,0.00073,0.0013,0.004,93.9,10.0,0.35%,0,4.23,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.94582984539037,-0.6172827376869694,0.07940263018883416,0,0,0,NORMAL,0
3.8,1.4,0.0,1500.0,720.0,0.0,1390.0,60.0,10.0,3.0,0.0,38.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1440.0,1368.0,50.0,1.0,16.0,0.0,0.114,0.016,39.0,19.0,190.0,5.0,37.0,0.0,4.27,3.74,2.04,0.162,0.0371,0.0112,0.0148,0.0075,0.0081,0.0145,0.0019,0.0011,0.0191,0.0047,0.0009,0.0016,0.002,0.0035,0.0015,0.0033,0.0043,0.00081,0.0012,0.0039,93.9,10.0,0.33%,0,4.27,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,-0.1216027919590421,-1.7916310925565264,0.05772161868330528,0,0,0,NORMAL,0
4.4,4.2,0.0,1720.0,850.0,0.0,1430.0,85.0,18.0,0.0,0.0,43.0,0.0,0.0,6.3,0.0,0.0,0.0,6.0,1442.0,1372.0,100.0,0.98,18.0,0.0,0.132,0.012,39.0,19.0,200.0,5.0,33.0,0.0,4.18,3.67,1.98,0.158,0.0326,0.0103,0.0139,0.0067,0.0112,0.0092,0.0017,0.00048,0.0188,0.0051,0.0008,0.0017,0.0018,0.0031,0.0014,0.0033,0.0041,0.00076,0.0011,0.0032,94.0,9.77,0.32%,0,4.18,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.5562221677398732,-0.4110207869208821,0.09325681419357,0,0,0,NORMAL,0
