tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok
9.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1432.0,1357.0,85.0,1.0,36.0,0.0,0.27,0.013,30.0,0.0,0.0,0.0,0.0,0.0,4.19,3.51,2.66,0.259,0.0362,0.0095,0.0207,0.0104,0.0131,0.0955,0.0029,0.0013,0.0188,0.0037,0.0022,0.0012,0.0023,0.003,0.0018,0.002,0.0044,0.00091,0.00085,0.0018,93.3,10.0,0.33%,0,4.19,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
10.3,9.9,0.0,6560.0,3090.0,0.0,3600.0,275.0,86.0,0.0,0.0,108.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,1430.0,1370.0,115.0,1.05,41.0,0.0,0.3,0.014,44.0,19.0,1640.0,10.0,23.0,0.0,4.25,3.72,2.05,0.156,0.0365,0.0088,0.0177,0.0083,0.0074,0.0255,0.0024,0.001,0.018,0.0042,0.0022,0.0015,0.0019,0.0032,0.002,0.0037,0.0038,0.00081,0.0013,0.0042,93.9,10.49,0.33%,0,4.25,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.6,3.4,0.0,1620.0,1520.0,0.0,660.0,50.0,150.0,18.0,0.0,19.0,0.0,0.0,5.1,0.0,0.0,0.0,2.0,1453.0,1382.0,58.0,1.06,15.0,0.0,0.108,0.015,43.0,38.0,0.0,0.0,17.0,0.0,4.12,3.12,3.93,0.194,0.0315,0.0063,0.0218,0.0096,0.0162,0.017,0.0028,0.0006,0.0255,0.0045,0.0049,0.0015,0.0028,0.0010999999999999,0.0011,0.002,0.005,0.00067,0.001,0.0036,92.5,10.56,0.36%,0,4.12,1,0,0,71.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.4,0.0,1550.0,870.0,0.0,960.0,75.0,14.0,2.0,0.0,38.0,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1428.0,1372.0,63.0,1.0,16.0,0.0,0.114,0.01,41.0,23.0,0.0,0.0,31.0,0.0,4.24,3.71,2.04,0.207,0.0361,0.0097,0.0192,0.0094,0.0064,0.0104,0.0026,0.0012,0.0237,0.0046,0.0022,0.0015,0.0017,0.0029,0.0019,0.0036,0.0039,0.00091,0.0011,0.004,93.8,10.0,0.32%,0,4.24,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.4,0.0,1590.0,730.0,0.0,1480.0,78.0,36.0,0.0,0.0,37.0,0.0,0.0,5.1,0.0,0.0,0.0,4.0,1432.0,1378.0,84.0,0.97,16.0,0.0,0.114,0.009,42.0,19.0,0.0,0.0,39.0,0.0,4.25,3.71,2.09,0.218,0.0345,0.0085,0.0198,0.0096,0.0085,0.0084,0.0026,0.0013,0.022,0.0041,0.0022,0.0017,0.0017,0.0033,0.0028,0.0037,0.0037,0.00056,0.00096,0.0025,93.8,9.74,0.33%,0,4.25,0,0,1,54.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.8,4.75,0.0,2020.0,840.0,0.0,1210.0,80.0,55.0,0.0,0.0,47.0,0.0,0.0,7.12,0.0,0.0,0.0,5.0,1426.0,1368.0,81.0,0.98,20.0,0.0,0.144,0.011,42.0,18.0,0.0,0.0,40.0,0.0,4.2,3.64,2.16,0.267,0.0301,0.0118,0.0202,0.0094,0.0094,0.4095,0.0028,0.00094,0.0211,0.0041,0.003,0.0015,0.0021,0.0031,0.0028,0.0034,0.0046,0.00089,0.0025,0.0027,93.0,9.79,0.31%,0,4.2,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.5,0.0,1610.0,770.0,0.0,1080.0,66.0,66.0,0.0,0.0,41.0,0.0,0.0,5.2,0.0,0.0,0.0,2.0,1437.0,1370.0,73.0,1.08,16.0,0.0,0.114,0.015,42.0,20.0,0.0,0.0,37.0,0.0,4.22,3.56,2.58,0.22,0.0361,0.0108,0.0199,0.0106,0.0077,0.0516,0.0027,0.0012,0.0198,0.0045,0.0041,0.0014,0.0021,0.0033,0.0016,0.0039,0.0048,0.0007,0.0013,0.0026,93.4,10.79,0.32%,0,4.22,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.6,0.0,1610.0,1520.0,0.0,670.0,44.0,137.0,0.0,0.0,20.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1445.0,1382.0,71.0,1.05,16.0,0.0,0.114,0.0067,42.0,38.0,0.0,0.0,18.0,0.0,4.16,3.16,3.92,0.186,0.0356,0.0091,0.0304,0.0115,0.0133,0.0592,0.0028,0.0005,0.0269,0.0048,0.0049,0.0018,0.0028,0.0014,0.0015,0.0018,0.0052,0.00067,0.00096,0.0036,92.4,10.53,0.27%,0,4.16,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.5,0.0,1540.0,1510.0,0.0,750.0,44.0,147.0,20.0,0.0,20.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1445.0,1380.0,61.0,1.05,16.0,0.0,0.114,0.009,41.0,38.0,0.0,0.0,20.0,0.0,4.17,3.17,3.94,0.192,0.0356,0.0071,0.0375999999999999,0.0133,0.0157,0.0595,0.0029,0.0009,0.0278,0.0048,0.0049,0.0018,0.0029,0.0012,0.0019,0.0017,0.0051,0.00056,0.0012,0.0036,92.4,10.53,0.31%,0,4.17,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
10.3,9.9,0.0,4550.0,1970.0,0.0,2050.0,178.0,78.0,0.0,0.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,1430.0,1372.0,116.0,0.97,40.0,0.0,0.3,0.011,44.0,19.0,1030.0,10.0,20.0,0.0,4.26,3.73,2.05,0.195,0.037,0.0102,0.0162,0.0098,0.0087,0.0143,0.0026,0.0011,0.0192,0.0032,0.0023,0.0015,0.0019,0.0032,0.0023,0.0032,0.0032,0.00075,0.0043,0.0059,93.8,9.71,0.32%,0,4.26,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
6.1,6.0,0.0,2420.0,1630.0,0.0,2050.0,72.0,222.0,26.0,0.0,31.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1443.0,1387.0,131.0,1.02,21.0,0.0,0.18,0.013,40.0,27.0,0.0,0.0,34.0,0.0,4.21,3.17,4.08,0.174,0.034,0.0067,0.019,0.0101,0.0165,0.112,0.0026,0.0009,0.0229,0.0034,0.0049,0.0017,0.0029,0.0014,0.0011,0.0015,0.0048,0.001,0.0013,0.0036,92.3,10.16,0.33%,0,4.21,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.6,3.45,0.0,1620.0,1550.0,0.0,630.0,47.0,136.0,0.0,0.0,19.0,0.0,0.0,5.1,0.0,0.0,0.0,2.0,1453.0,1385.0,84.0,1.06,15.0,0.0,0.11,0.015,43.0,38.0,0.0,0.0,17.0,0.0,4.17,3.18,3.9,0.168,0.0364,0.0064,0.0233,0.01,0.0147,0.0125,0.0028,0.00044,0.0314,0.0056,0.0049,0.0017,0.0029,0.0012,0.0012,0.0017,0.0049,0.00069,0.0011,0.0036,92.5,10.56,0.32%,0,4.17,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
5.0,4.65,0.0,2010.0,1030.0,0.0,1760.0,92.0,18.0,1.0,0.0,53.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,1430.0,1375.0,106.0,1.06,20.0,0.0,0.15,0.015,40.0,21.0,0.0,0.0,35.0,0.0,4.17,3.66,1.98,0.181,0.0352,0.0112,0.0202,0.0094,0.0067,0.0163,0.0027,0.00089,0.0216,0.0043,0.0019,0.0014,0.0017,0.0026,0.0011,0.0031,0.0037,0.00064,0.0013,0.0047,94.0,10.6,0.29%,0,4.17,1,0,0,55.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.5,3.4,0.0,1880.0,820.0,0.0,1770.0,92.0,84.0,0.0,0.0,44.0,0.0,0.0,5.1,0.0,0.0,0.0,5.0,1430.0,1375.0,62.0,0.98,18.0,0.0,0.135,0.012,42.0,18.0,0.0,0.0,39.0,0.0,4.22,3.56,2.58,0.22,0.0338,0.0103,0.0203,0.0103,0.0132,0.0485,0.0027,0.0009,0.0194,0.0039,0.002,0.0013,0.002,0.0027,0.0025,0.0033,0.0046,0.00068,0.0016,0.0028,93.4,9.78,0.31%,0,4.22,0,0,1,55.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.0,4.6,0.0,2110.0,920.0,0.0,1970.0,85.0,30.0,2.0,0.0,47.0,0.0,0.0,6.9,0.0,0.0,0.0,5.0,1426.0,1362.0,92.0,0.94,20.0,0.0,0.15,0.008,42.0,18.0,0.0,0.0,39.0,0.0,4.19,3.67,2.01,0.179,0.036,0.0088,0.0182,0.009,0.0083,0.0113,0.0026,0.001,0.0208,0.0042,0.0022,0.0016,0.0018,0.0032,0.0026,0.0031,0.0046,0.00064,0.0012,0.0033,94.0,9.4,0.28%,0,4.19,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.8,4.75,0.0,2010.0,940.0,0.0,1190.0,81.0,5.0,2.0,0.0,45.0,0.0,0.0,7.12,0.0,0.0,0.0,5.0,1432.0,1372.0,79.0,0.94,20.0,0.0,0.144,0.009,42.0,20.0,0.0,0.0,39.0,0.0,4.11,3.56,2.12,0.272,0.0316,0.0088,0.0186,0.0083,0.0065,0.4095,0.0027,0.00095,0.0239,0.005,0.0024,0.0014,0.0022,0.0032,0.0026,0.0036,0.004,0.00094,0.0016,0.0025,93.2,9.38,0.31%,0,4.11,1,0,0,60.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.2,4.1,0.0,1780.0,970.0,0.0,1450.0,73.0,39.0,0.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1439.0,1373.0,82.0,0.98,17.0,0.0,0.126,0.011,42.0,23.0,0.0,0.0,35.0,0.0,4.18,3.64,2.08,0.159,0.0343,0.0097,0.0166,0.008,0.0088,0.0194,0.0026,0.00067,0.0213,0.0042,0.002,0.0015,0.0017,0.0031,0.0013,0.0031,0.0045,0.00049,0.0015,0.0052,93.9,9.76,0.32%,0,4.18,1,0,0,66.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
13.0,12.5,0.0,5250.0,2280.0,0.0,3420.0,235.0,90.0,0.0,0.0,160.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,1432.0,1363.0,165.0,1.23,52.0,0.0,0.39,0.017,40.0,18.0,1030.0,8.0,29.0,0.0,4.28,3.74,2.08,0.215,0.0375,0.0076,0.0174,0.0104,0.0093,0.0194,0.0026,0.0013,0.0161,0.0032,0.0023,0.0014,0.0021,0.0029,0.0011,0.0036,0.0052,0.001,0.002,0.0045,93.8,12.31,0.29%,0,4.28,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
10.3,9.9,0.0,5030.0,2500.0,0.0,4320.0,245.0,40.0,0.0,0.0,112.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,1427.0,1370.0,125.0,1.09,40.0,0.0,0.3,0.017,40.0,20.0,900.0,7.0,34.0,0.0,4.25,3.75,1.92,0.161,0.0373,0.0096,0.0165,0.0075,0.0081,0.0127,0.0027,0.00059,0.017,0.0039,0.0019,0.0014,0.0017,0.0026,0.0023,0.0035,0.0041,0.0013,0.001,0.0047,94.0,10.87,0.32%,0,4.25,0,0,1,57.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
6.1,6.0,0.0,2490.0,1770.0,0.0,1840.0,75.0,222.0,11.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1446.0,1391.0,132.0,0.98,21.0,0.0,0.18,0.012,41.0,29.0,0.0,0.0,30.0,0.0,4.2,3.16,4.09,0.182,0.0379,0.0079,0.0196,0.0093,0.0137,0.12,0.0027,0.00055,0.0253,0.0036,0.0049,0.0017,0.0031,0.0010999999999999,0.0011,0.0017,0.0048,0.001,0.00083,0.0036,92.2,9.84,0.31%,0,4.2,0,0,1,55.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.5,4.2,0.0,1910.0,820.0,0.0,840.0,72.0,27.0,3.0,0.0,46.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,1435.0,1371.0,90.0,1.02,18.0,0.0,0.135,0.015,42.0,18.0,0.0,0.0,35.0,0.0,4.17,3.62,2.13,0.259,0.0307,0.0097,0.0169,0.0077,0.0073,0.4095,0.003,0.00065,0.0236,0.0044,0.0026,0.0012,0.002,0.003,0.0011,0.0035,0.0046,0.001,0.0016,0.0043,93.1,10.22,0.34%,0,4.17,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.2,4.1,0.0,1820.0,920.0,0.0,1460.0,70.0,30.0,1.0,0.0,41.0,0.0,0.0,6.15,0.0,0.0,0.0,4.0,1423.0,1360.0,98.0,0.98,17.0,0.0,0.126,0.013,43.0,22.0,0.0,0.0,35.0,0.0,4.2,3.65,2.13,0.154,0.0378,0.0101,0.0177,0.0083,0.0102,0.0286,0.0027,0.00085,0.0205,0.0043,0.0021,0.0013,0.0018,0.003,0.0025,0.0031,0.0045,0.00057,0.0011,0.0036,93.9,9.76,0.34%,0,4.2,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.5,0.0,1690.0,780.0,0.0,1530.0,67.0,10.0,2.0,0.0,36.0,0.0,0.0,5.2,0.0,0.0,0.0,2.0,1437.0,1375.0,69.0,0.95,16.0,0.0,0.114,0.011,42.0,20.0,0.0,0.0,38.0,0.0,4.27,3.74,2.03,0.159,0.0351,0.0098,0.0159,0.0081,0.0087,0.0405,0.0027,0.00042,0.0185,0.004,0.0022,0.0017,0.0018,0.003,0.0019,0.0033,0.0052,0.00059,0.0012,0.0054,93.9,9.47,0.32%,0,4.27,0,0,1,62.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.5,0.0,1520.0,860.0,0.0,1220.0,68.0,18.0,3.0,0.0,38.0,0.0,0.0,5.2,0.0,0.0,0.0,2.0,1437.0,1373.0,72.0,1.0,16.0,0.0,0.114,0.014,40.0,23.0,0.0,0.0,32.0,0.0,4.27,3.73,2.09,0.159,0.037,0.0105,0.0177,0.0082,0.011,0.0347,0.0026,0.00052,0.0185,0.0041,0.0021,0.0017,0.0018,0.0034,0.0021,0.0037,0.0053,0.00059,0.0011,0.0055,93.8,10.0,0.34%,0,4.27,0,0,1,64.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
10.3,9.9,0.0,4140.0,1340.0,0.0,3870.0,175.0,51.0,20.0,0.0,98.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1430.0,1372.0,117.0,0.95,40.0,0.0,0.309,0.014,40.0,13.0,750.0,7.0,38.0,0.0,4.27,3.74,2.03,0.175,0.0351,0.0118,0.0179,0.0091,0.0073,0.0346,0.0027,0.0014,0.0171,0.003,0.0021,0.0014,0.002,0.0028,0.0011,0.0031,0.0042,0.0009,0.0026,0.0046,93.8,9.51,0.32%,0,4.27,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.5,0.0,1620.0,1480.0,0.0,700.0,43.0,140.0,3.0,0.0,21.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1453.0,1381.0,72.0,1.11,16.0,0.0,0.114,0.021,43.0,38.0,0.0,0.0,18.0,0.0,4.13,3.14,3.89,0.143,0.0378,0.0077,0.0182,0.0086,0.0181,0.0207,0.0026,0.0012,0.0269,0.0046,0.0049,0.0016,0.0028,0.0011,0.001,0.0018,0.0046,0.0015,0.00082,0.0036,92.6,11.05,0.38%,0,4.13,1,0,0,72.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.5,4.2,0.0,1910.0,930.0,0.0,1660.0,76.0,48.0,0.0,0.0,46.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,1432.0,1371.0,90.0,1.02,18.0,0.0,0.126,0.016,42.0,21.0,0.0,0.0,37.0,0.0,4.18,3.63,2.11,0.156,0.0353,0.0098,0.0168,0.0078,0.0099,0.0254,0.0026,0.0006,0.0178,0.0041,0.0019,0.0012,0.0018,0.0027,0.0012,0.0032,0.0045,0.00051,0.001,0.0044,93.9,10.22,0.34%,0,4.18,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
5.2,3.4,0.0,2180.0,1020.0,0.0,1800.0,94.0,46.0,0.0,0.0,55.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1432.0,1371.0,90.0,1.06,21.0,0.0,0.156,0.018,42.0,20.0,0.0,0.0,35.0,0.0,4.3,3.77,2.06,0.165,0.0398,0.0089,0.016,0.0073,0.0089,0.0203,0.0026,0.00071,0.0188,0.0036,0.0021,0.0014,0.0017,0.0035,0.0012,0.0035,0.0035,0.0007,0.0011,0.0055,93.8,10.58,0.34%,0,4.3,0,0,1,61.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.3,3.45,0.0,1820.0,1160.0,0.0,1320.0,74.0,82.0,2.0,0.0,43.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1439.0,1374.0,90.0,1.0,18.0,0.0,0.129,0.013,42.0,27.0,0.0,0.0,31.0,0.0,4.23,3.57,2.54,0.224,0.04,0.0103,0.0147,0.0081,0.0111,0.149,0.0028,0.00046,0.0182,0.0037,0.002,0.0014,0.0021,0.0031,0.0011,0.0031,0.0051,0.00062,0.0014,0.0032,93.3,10.0,0.32%,0,4.23,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
10.3,9.9,0.0,4410.0,1580.0,0.0,3510.0,175.0,50.0,0.0,0.0,108.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,1430.0,1371.0,140.0,1.05,41.0,0.0,0.309,0.019,43.0,15.0,800.0,8.0,34.0,0.0,4.25,3.74,1.98,0.177,0.0386,0.0095,0.0185,0.0093,0.0096,0.0269,0.0025,0.00078,0.0169,0.0036,0.0022,0.0013,0.002,0.0027,0.0025,0.0035,0.0043,0.0009,0.0013,0.0032,93.9,10.49,0.35%,0,4.25,0,0,1,59.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
6.0,5.9,0.0,2390.0,1840.0,0.0,1770.0,80.0,222.0,12.0,0.0,29.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1445.0,1389.0,115.0,0.97,24.0,0.0,0.18,0.011,40.0,31.0,0.0,0.0,30.0,0.0,4.19,3.16,4.05,0.233,0.0343,0.0075,0.0223,0.0099,0.0171,0.119,0.0028,0.00065,0.0224,0.004,0.0049,0.0018,0.003,0.0013,0.0012,0.0018,0.0045,0.001,0.0016,0.00048,92.2,9.67,0.32%,0,4.19,1,0,0,56.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
10.3,9.9,0.0,4020.0,1730.0,0.0,3990.0,183.0,95.0,0.0,0.0,101.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1431.0,1374.0,121.0,0.98,40.0,0.0,0.309,0.012,39.0,17.0,560.0,5.0,39.0,0.0,4.3,3.77,2.04,0.178,0.038,0.0091,0.0178,0.0087,0.0089,0.0204,0.0027,0.00067,0.0177,0.0044,0.0023,0.0019,0.0019,0.0036,0.0012,0.0036,0.0041,0.0009,0.0022,0.0034,93.8,9.81,0.33%,0,4.3,0,0,1,57.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.5,0.0,1630.0,530.0,0.0,1700.0,84.0,25.0,0.0,0.0,42.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,1420.0,1375.0,75.0,1.11,16.0,0.0,0.152,0.025,40.0,13.0,240.0,6.0,41.0,0.0,4.29,3.77,1.99,0.159,0.0355,0.0098,0.0156,0.0079,0.0099,0.0359,0.0027,0.0007,0.0146,0.0031,0.0022,0.0016,0.0017,0.003,0.0029,0.0033,0.0042,0.00087,0.0012,0.0027,93.9,11.05,0.37%,0,4.29,0,0,1,45.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.2,4.1,0.0,1520.0,920.0,0.0,1960.0,72.0,15.0,15.0,0.0,41.0,0.0,0.0,6.15,0.0,0.0,0.0,5.0,1435.0,1370.0,70.0,0.98,17.0,0.0,0.126,0.014,35.0,21.0,0.0,0.0,45.0,0.0,4.12,3.57,2.13,0.249,0.033,0.0117,0.0187,0.0118,0.0091,0.4095,0.0027,0.00055,0.0181,0.0035,0.0022,0.0015,0.0027,0.0032,0.0022,0.0035,0.0046,0.0008,0.0019,0.0031,93.1,9.76,0.34%,0,4.12,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
5.0,4.6,0.0,2120.0,910.0,0.0,1970.0,83.0,27.0,1.0,0.0,49.0,0.0,0.0,6.9,0.0,0.0,0.0,5.0,1426.0,1369.0,99.0,0.98,20.0,0.0,0.15,0.012,42.0,18.0,0.0,0.0,39.0,0.0,4.17,3.64,2.03,0.169,0.0385,0.0108,0.0224,0.0117,0.0084,0.0403,0.0026,0.00052,0.0179,0.0041,0.0022,0.0017,0.0019,0.0033,0.0029,0.0031,0.0049,0.0006,0.002,0.0032,93.9,9.8,0.31%,0,4.17,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.5,3.3,0.0,1460.0,1410.0,0.0,630.0,45.0,152.0,2.0,0.0,18.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,1455.0,1389.0,61.0,1.03,14.0,0.0,0.105,0.014,42.0,38.0,0.0,0.0,18.0,0.0,4.21,3.2,3.94,0.155,0.0401,0.0078,0.0205,0.0118,0.0189,0.0129,0.0027,0.00052,0.0253,0.0041,0.0049,0.0019,0.0029,0.0013,0.0013,0.0019,0.0042,0.0011,0.0025,0.0036,92.5,10.29,0.37%,0,4.21,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.6,3.5,0.0,1480.0,1460.0,0.0,660.0,45.0,144.0,3.0,0.0,18.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1454.0,1385.0,63.0,1.0,15.0,0.0,0.108,0.015,41.0,38.0,0.0,0.0,18.0,0.0,4.13,3.13,3.91,0.149,0.0389,0.0061,0.0198,0.0119,0.0193,0.0109,0.0024,0.00057,0.0271,0.0042,0.0049,0.0018,0.0027,0.0011,0.0012,0.0019,0.0045,0.00054,0.0029,0.0036,92.6,10.0,0.37%,0,4.13,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
10.3,9.9,0.0,3640.0,1240.0,0.0,3110.0,170.0,70.0,14.0,0.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,1425.0,1373.0,135.0,0.97,41.0,0.0,0.309,0.015,35.0,12.0,810.0,8.0,30.0,0.0,4.29,3.77,2.02,0.16,0.0353,0.0083,0.0149,0.0073,0.0107,0.0136,0.0022,0.0014,0.0158,0.0027,0.0023,0.0015,0.002,0.0033,0.003,0.0033,0.0045,0.0009,0.0015,0.0023,93.9,9.71,0.36%,0,4.29,0,0,1,52.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.0,4.6,0.0,2100.0,710.0,0.0,1680.0,85.0,25.0,4.0,0.0,49.0,0.0,0.0,6.9,0.0,0.0,0.0,5.0,1428.0,1365.0,94.0,0.98,20.0,0.0,0.15,0.011,42.0,14.0,510.0,10.0,34.0,0.0,4.17,3.64,2.04,0.165,0.0379,0.0093,0.018,0.0116,0.008,0.0366,0.0025,0.00082,0.0181,0.0031,0.0021,0.0014,0.0019,0.0033,0.0021,0.0033,0.0043,0.00068,0.0033,0.004,93.9,9.8,0.32%,0,4.17,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.2,4.1,0.0,1770.0,690.0,0.0,1840.0,68.0,4.0,4.0,0.0,41.0,0.0,0.0,6.15,0.0,0.0,0.0,4.0,1438.0,1378.0,87.0,0.98,17.0,0.0,0.126,0.013,41.0,16.0,0.0,0.0,43.0,0.0,4.17,3.63,2.09,0.242,0.0326,0.0111,0.0185,0.0111,0.0084,0.4095,0.0028,0.00082,0.0185,0.0036,0.0022,0.0013,0.002,0.0032,0.0025,0.003,0.0041,0.0007,0.0028,0.0053,93.1,9.76,0.31%,0,4.17,1,0,0,60.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.4,0.0,2390.0,720.0,0.0,2190.0,114.0,25.0,0.0,0.0,38.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1432.0,1372.0,82.0,1.0,14.0,0.0,0.114,0.015,42.0,13.0,400.0,7.0,38.0,0.0,4.29,3.77,2.01,0.178,0.0374,0.011,0.0191,0.0105,0.0094,0.0527,0.0027,0.00044,0.018,0.0029,0.0025,0.0016,0.0018,0.0033,0.0033,0.0032,0.0049,0.00071,0.0028,0.0038,93.8,10.0,0.30%,0,4.29,0,0,1,60.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.2,4.1,0.0,880.0,320.0,0.0,670.0,35.0,8.0,2.0,0.0,43.0,0.0,0.0,6.15,0.0,0.0,0.0,4.0,1436.0,1367.0,80.0,1.02,17.0,0.0,0.126,0.018,30.0,8.0,0.0,0.0,21.0,0.0,4.18,3.63,2.15,0.268,0.0333,0.012,0.02,0.0094,0.0095,0.4095,0.0029,0.00095,0.0195,0.0035,0.0026,0.0017,0.0021,0.0037,0.003,0.0035,0.0051,0.001,0.0023,0.0045,93.0,10.24,0.35%,0,4.18,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.4,0.0,1650.0,630.0,0.0,1520.0,75.0,14.0,0.0,0.0,37.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,1435.0,1362.0,71.0,0.97,16.0,0.0,0.114,0.014,43.0,17.0,0.0,0.0,40.0,0.0,4.21,3.7,1.97,0.152,0.0366,0.0092,0.0161,0.0082,0.008,0.0086,0.0026,0.0012,0.0184,0.0029,0.0017,0.0013,0.0017,0.0028,0.0012,0.0031,0.0037,0.00066,0.0019,0.0027,94.0,9.74,0.36%,0,4.21,0,0,1,73.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
